Name	ORIG_FID	Latitude	Longitude
Kolantola	47285	24.23759157	81.27014997
Kothar	47286	24.23028522	81.04967502
Gulwar Gujara	47287	24.23166274	81.22445437
Dhodh	47288	24.23263331	81.03497448
Gorhai	47289	24.23112001	81.06101165
Moharwa	47290	24.22763463	81.16889339
Mauhasa	47291	24.2343498	81.10201498
Chaudharan Tola	47292	24.23224271	81.27972455
Majhatolwa	47293	24.22896064	81.36189016
Jhinna	47294	24.2196494	81.2705818
Turki	47295	24.22332509	81.09352001
Itma	47296	24.22477749	81.08357998
Sonwarsha	47297	24.21807923	81.28773697
Bandarkhan	47298	24.21396326	81.10872998
Budhabaur	47299	24.22172857	81.34150443
Gulwar Kothar	47300	24.22613811	81.19590369
Bhitari	47301	24.2227261	81.11318164
Gidhauli	47302	24.22676064	81.13409743
Gorsari	47303	24.21963757	81.04386677
Bhedra	47304	24.22586576	81.07052933
Karaundiya	47305	24.22093433	81.12640689
Pipari Kothar	47306	24.22550891	81.14748439
Karra	47307	24.21774187	81.17087412
Pipari Uttar	47308	24.21821285	81.1435013
Kua	47309	24.22100812	81.36078334
Chitaha	47310	24.2175242	81.05807315
Gorsari Khurd	47311	24.21609353	81.07811594
Paip Khara	47312	24.21170461	81.35955046
Gangasagar	47313	24.2105689	81.13378067
Jarauha	47314	24.21022994	81.33515894
Gurjanaha	47315	24.20998141	81.05854376
Bamhanadi	47316	24.20703819	81.09675748
Katiya	47317	24.20571424	81.08175649
Bauliha	47318	24.20734792	81.04606147
Patna	47319	24.20407771	81.03649889
Jhagaraha	47320	24.20542961	81.07386953
Kaithaha	47321	24.19686752	81.30862202
Podiya	47322	24.19760806	81.08481529
Hariyari	47323	24.19415352	81.34935594
Chandwar	47324	24.20109811	81.05133623
Sariya	47325	24.19693509	81.33373036
Katni	47326	24.20139782	81.06553779
Ganjas	47327	24.1968361	81.13247219
Hardua Jagir	47328	24.2010552	81.11794248
Bharatpur	47329	24.19228202	81.07339615
Hardua Kothar	47330	24.19448981	81.11642369
Masmasi Kalan	47331	24.185462	81.10155354
Pataur	47332	24.24214106	81.04243998
Rasa Devra	47333	24.188793	81.0924182
Btaiya	47334	24.18366866	81.06601004
Hardua	47335	24.18953882	81.04010419
Bijoura	47336	24.18158119	81.08554503
Masmasi Khurd	47337	24.18726775	81.11275686
Mohani	47338	24.1881459	81.04973631
Chhiraha	47339	24.1831703	81.12581066
Madkara	47340	24.17932472	81.1457615
Dihiya Kalan	47341	24.16142531	81.13442498
Babupur	47342	24.17745521	81.04162749
Godaha	47343	24.17545094	81.05692795
Padwi	47344	24.17281985	81.1313575
Puraina	47345	24.16531331	81.12171998
Devri Kalan	47346	24.16257725	81.10876959
Mirgauti	47347	24.16692091	81.07494898
Rajhaudi	47348	24.16608438	81.09220732
Gudhawa	47349	24.16074048	81.06125343
Mairtola	47350	24.15524547	81.04199631
Harrai	47351	24.14973091	81.05622039
Gadihatola	47352	24.14317497	81.06529121
Dadhich Tola	47353	24.14284774	81.07830789
Tatehara Tola	47354	24.14668123	81.03265516
Semariya	47355	24.13511047	81.05903815
Kitaha	47356	24.19431282	81.03162006
Bansi	47357	24.20265726	81.35396687
Chamrauha	47358	24.22163065	81.1572738
Pagra	47359	24.21598103	81.06816152
Sub Merged Area	47360	24.12190085	81.23518007
Sub Merged Area	47361	24.1238669	81.14784433
Shikarganj R F	47362	24.07141751	81.22771733
Dadha	47363	24.20857215	81.15853898
Submerged Area Villages	47364	24.17362727	81.19400646
Medhaki	47365	24.02795758	81.74606794
Dubari Kalan	47366	24.01297267	81.51799433
Baheradol	47367	24.00949647	81.64700449
Magara	47368	24.01516468	81.67748997
Bidaura	47369	24.0040392	81.80267497
Dhupkhad	47370	24.00792551	81.83721125
Dubari Khurd	47371	24.00091634	81.52683824
Badiya	47372	24.00292181	81.58068775
Ramgarh	47373	23.98914473	81.68964077
Sajadol	47374	23.99645753	81.86267351
Bastua	47375	23.99215978	81.71972186
Chinagwah	47376	23.9882543	81.5428236
Nawa Nagar	47377	23.99314783	81.76253496
Kanchanpur	47378	23.98738317	81.61169311
Amgaon	47379	23.97577448	81.79181756
Dharamduari	47380	23.98414573	81.87642996
Bitkhuri	47381	23.98058736	81.57039614
Duari	47382	23.97330339	81.9225083
Karauti	47383	23.96686765	81.81804024
Lawahi	47384	23.94495563	81.64010658
Pankhora	47385	23.96022466	81.66978148
Kamachh	47386	23.96944293	81.83987854
Medara	47387	23.95726483	81.89196361
Pondi	47388	23.96129354	81.74173477
Duhukuriya	47389	23.97335399	81.76921996
Kharwar	47390	23.96137467	81.60610924
Deua	47391	23.93975412	81.56425981
Gijohar	47392	23.95195916	81.70528885
Tirchuli	47393	23.9376527	81.84581974
Ladgarh	47394	23.95425838	81.86336515
Tiliya Tilaya	47395	23.93916276	81.81183474
Rauhal	47396	23.92574477	81.91709128
Deomath	47397	23.92021053	81.60283539
Tala	47398	23.93331401	81.87223536
Haiki	47399	23.91871275	81.73394545
Kota	47400	23.92574793	81.68025074
Ganjar	47401	23.90745793	81.86771391
Khairi	47402	23.91459462	81.70421497
Naudhiya	47403	23.89972468	81.89934806
Pipraha	47404	23.89823795	81.69162055
Harraha	47405	23.89573504	81.69963916
Naganna	47406	23.88867895	81.72160401
Phulwa	47407	23.87324957	81.8795162
Nagpokhar	47408	23.88657284	81.69419315
Saidol	47409	23.85785447	81.78003075
Dadari	47410	23.87136371	81.71176564
Lurghuti	47411	23.87667789	81.75199154
Lurghuti	47412	23.85602906	81.74288487
Hardi	47413	23.86341873	81.71040679
Sarsai	47414	23.83875135	81.76024331
Tal	47415	23.84161167	81.73798973
Kundaur	47416	23.82988232	81.80544041
Amjhar	47417	23.92076305	81.78522496
Budhandol Alias Chhatadar	47418	23.87104486	81.83708391
Khadda	47419	23.97363073	81.49055456
Koylari	47420	23.96446039	81.53179382
Sannausi	47421	23.95171355	81.48275856
Dhondha	47422	23.93835553	81.5247893
Kirgi Barha	47423	23.94243829	81.49986082
Balodi West	47424	23.92539157	81.48744497
Balodi East	47425	23.92182491	81.50413651
Kudra	47426	23.91592655	81.52610932
Jhiriya	47427	23.90553653	81.48228959
Belaha	47428	23.90675134	81.55783664
Jamudi	47429	23.8783679	81.569179
Palha	47430	23.90169117	81.53489434
Pand	47431	23.88698448	81.49869951
Mithouli	47432	23.89210073	81.54854965
Kuthuli	47433	23.8796347	81.59555102
Pipari	47434	23.87149751	81.53417039
Umarkhohi	47435	23.86444146	81.50734497
Khadgadi	47436	23.85444475	81.58712423
Malauti	47437	23.84840227	81.49299759
Tali Kalan	47438	23.8424682	81.53521624
Pahadiya	47439	23.82692037	81.57605437
Mudariya Tola	47440	23.81427503	81.61499133
Bansukli	47441	23.80067077	81.63447747
Chhakata	47442	23.81633692	81.53941915
Nausa	47443	24.34462674	81.12876873
Gajwahi	47444	23.81701736	81.51212519
Naugaon	47445	23.8954434	81.51860605
Bajranggarh	47446	24.24877297	81.51735497
Rehuta	47447	24.23986868	81.58212159
Rausar	47448	24.24737082	81.77657554
Ratwar	47449	24.23745611	81.49576884
Mauhariya	47450	24.24049656	81.59789851
Amjhar	47451	24.2459087	81.6396363
Baheraha	47452	24.23168972	81.90031281
Bhagohar	47453	24.2426829	81.80112608
Khaddi Khurd	47454	24.23857252	81.56051135
Kerha Tola	47455	24.24906156	81.68474154
Mantola	47456	24.24336235	81.81378482
Dewai	47457	24.14797529	81.68412787
Lohajhar	47458	24.2312285	81.86455832
Khamh	47459	24.23383626	81.7434189
Ghordand	47460	24.2439098	81.68371911
Mungaha	47461	24.24133799	81.71100901
Kudintola	47462	24.23780799	81.85153976
Karahi Tola	47463	24.22996851	81.68826542
Deoraksh	47464	24.22455755	81.54226308
Adhari Gadai	47465	24.22646696	81.82405829
Badera	47466	24.23555314	81.79024074
Barmani	47467	24.22885704	81.77060917
Dariya	47468	24.22157014	81.84546599
Shankarpur	47469	24.22767641	81.52383684
Kushiyara	47470	24.22945926	81.71386222
Gajri	47471	24.22201436	81.64027017
Sendhwa	47472	24.22000072	81.59347086
Murkuda	47473	24.22154099	81.80432049
Thegarahi	47474	24.22295986	81.78934075
Kotro	47475	24.20745859	81.56901747
Ghusmuniya	47476	24.2186285	81.74581669
Salaiha	47477	24.21667035	81.72543248
Ghoghi	47478	24.21498745	81.49969241
Rakshatola	47479	24.2149962	81.69787255
Rupaidol	47480	24.20836472	81.65947573
Chhirhat	47481	24.19831541	81.88827448
Tilwari	47482	24.19951196	81.67410999
Udaisa	47483	24.20155245	81.78165641
Chunguna	47484	24.19843891	81.5410794
Shikra	47485	24.19213745	81.84487574
Naudhiya	47486	24.18879324	81.49992168
Barhai	47487	24.20692765	81.75177111
Chhawari	47488	24.19378473	81.71352348
Karwahi	47489	24.19373901	81.69549719
Nachani Mahua	47490	24.20586614	81.81577147
Malwari	47491	24.20202869	81.72769497
Khantara	47492	24.19194064	81.63286899
Baghaila	47493	24.17591911	81.60136936
Amakholi	47494	24.19192615	81.82045513
Barseni	47495	24.18981648	81.74133396
Bakwa	47496	24.18098403	81.80444253
Chhuhi	47497	24.17581506	81.6535391
Pondi	47498	24.17502907	81.67657187
Gijwar	47499	24.1735627	81.76760534
Persili	47500	24.17270982	81.52257128
Dalapipar	47501	24.17000357	81.85182722
Naro	47502	24.17575127	81.72560997
Karmai	47503	24.17713333	81.56892785
Hathgarh	47504	24.12074948	81.74684754
Tala	47505	24.16262302	81.62107271
Gangei	47506	24.16595357	81.70203871
Paniha	47507	24.16310386	81.72794498
Kapraula	47508	24.16560968	81.79752425
Tikri	47509	24.15794224	81.8712171
Choraba	47510	24.15701687	81.67034834
Parasi	47511	24.16187538	81.83415654
Kanjwar	47512	24.15742606	81.82114419
Silwar	47513	24.15334218	81.76158997
Akauna	47514	24.15379085	81.80290432
Banjari	47515	24.14789847	81.64833667
Jamua	47516	24.15544417	81.71216873
Mudheriya	47517	24.14887667	81.69506374
Kolgarh	47518	24.15573524	81.72237827
Dhanigawan	47519	24.15239075	81.73116006
Majhauli	47520	24.1404253	81.59928851
Sulkhan	47521	24.14764719	81.78335022
Pipradh	47522	24.14723832	81.70635117
Dudhmaniya	47523	24.14681446	81.79390807
Sahijanha	47524	24.14029037	81.74727824
Masurihadol	47525	24.14738414	81.83479051
Musamudi	47526	24.14019981	81.84466374
Paipkhara	47527	24.14566461	81.71801119
Amedhiya	47528	24.14445971	81.62902067
Pathraula	47529	24.1421473	81.73116922
Dharampura	47530	24.14297585	81.82400773
Lamipati	47531	24.13966801	81.66036801
Chauhanan Tola	47532	24.14359241	81.81083228
Atraila	47533	24.14123258	81.67806821
Bhumka	47534	24.13701112	81.86610295
Kachahariya	47535	24.13138434	81.76361451
Dadaur	47536	24.12860399	81.56934531
Jodauri	47537	24.13627975	81.80237692
Akla	47538	24.12843981	81.77966189
Barigawan	47539	24.13627888	81.72240827
Pand	47540	24.12541067	81.58931392
Kamchad	47541	24.13297725	81.83492173
Shankarpur	47542	24.1088858	81.86594819
Semariha	47543	24.12776571	81.55427881
Gharbhara	47544	24.1374239	81.8135423
Araji Belhai	47545	24.1366883	81.71135349
Khadaura	47546	24.13173532	81.69575053
Danga	47547	24.12700114	81.67690728
Chamradol	47548	24.14025243	81.51947238
Mauhariya	47549	24.13365789	81.82147298
Hadwar	47550	24.12881287	81.79390389
Podi	47551	24.12796838	81.80179962
Bhedarhai	47552	24.12536632	81.7401116
Belhai	47553	24.12996799	81.71209363
Dadar	47554	24.11844037	81.72928712
Diyadol	47555	24.12207224	81.65565752
Sher	47556	24.12607574	81.81854582
Dhanauli	47557	24.11639708	81.61441485
Mahkhor	47558	24.1184532	81.83341443
Ledua	47559	24.12207773	81.80833219
Gotara	47560	24.1076761	81.88658233
Baniyatola	47561	24.12470961	81.71074009
Siraula	47562	24.1083538	81.70895497
Sirauli	47563	24.12042595	81.69950497
Nidhpuri	47564	24.11770658	81.85728771
Rampur	47565	24.1158187	81.75322281
Pondi	47566	24.11122004	81.57794826
Badwahi	47567	24.11208893	81.67181792
Deori	47568	24.11927625	81.81708573
Deori	47569	24.11175888	81.64641182
Sonvarsha	47570	24.11379649	81.79463772
Madwas	47571	24.08587757	81.7650189
Dhuandol	47572	24.1090191	81.84463835
Bodari Tola	47573	24.09802408	81.52666105
Tenkar	47574	24.10678743	81.63154463
Chandohidol	47575	24.10114656	81.73776852
Bhadaura	47576	24.10082197	81.85544472
Badkadol	47577	24.09950121	81.56763081
Amoharadol	47578	24.0947514	81.74957476
Nebuha	47579	24.08891405	81.6246984
Joba	47580	24.09427005	81.68604438
Dhanser	47581	24.10352139	81.83196898
Majhigawan	47582	24.10042542	81.80296421
Nadha	47583	24.10563583	81.78840298
Thonga	47584	24.09604237	81.6602681
Chamrauhi	47585	24.10009847	81.79537301
Jamua	47586	24.09814449	81.64040462
Juner	47587	24.09654029	81.81991282
Bagaiha	47588	24.09333656	81.60974769
Khamchaura	47589	24.08470129	81.58972051
Sondhiya	47590	24.09958708	81.78940925
Katarwar	47591	24.08716417	81.83950853
Hingmaniya	47592	24.09761588	81.71888291
Amahiya	47593	24.09600495	81.78046884
Khajuriha	47594	24.0777226	81.82325367
Ghodpada	47595	24.09335297	81.81000531
Bajwai	47596	24.07304425	81.8669016
Pondi	47597	24.08022376	81.88944802
Amaha	47598	24.08710955	81.78357945
Dhanaur	47599	24.08006184	81.80022614
Samda	47600	24.08463392	81.79070019
Darimadol	47601	24.08218193	81.85155694
Saraiha	47602	24.08226482	81.64837092
Karwahi	47603	24.06926542	81.66782182
Jhapari	47604	24.07610533	81.81071643
Dhummadol	47605	24.0753324	81.90183349
Guduwadhar	47606	24.06205883	81.92908214
Hathwar	47607	24.15829296	81.4905076
Umariya	47608	24.04233074	81.62358485
Rampur	47609	24.05633985	81.88891721
Pidratal	47610	24.06225892	81.58126184
Khokhara	47611	24.0418504	81.85445372
Badkadol	47612	24.04088964	81.82448747
Dadariha	47613	24.06149131	81.91205158
Khaira	47614	24.05744551	81.53526555
Narayanpur	47615	24.07348126	81.73390132
Birchuli	47616	24.07253149	81.70253944
Bhajigaon	47617	24.03933095	81.78270707
Thadhi Pathar	47618	24.04022056	81.94173357
Baherwar	47619	24.03856042	81.53915697
Matkhaniya	47620	24.03528585	81.71463325
Piprahi	47621	24.04270125	81.67611228
Tansar	47622	24.03316969	81.8926778
Kudariya	47623	24.04067522	81.69324168
Kanjra	47624	24.03022641	81.56713202
Goindwar	47625	24.03414032	81.50255137
Boddiha	47626	24.13037342	81.48539374
Sarwahi Khurd	47627	24.10387117	81.4871592
Sarwahi Kalan	47628	24.08005189	81.49641148
Bocharo	47629	24.05989083	81.5199075
Diyadol	47630	24.18139261	81.90840652
Belgaon	47631	24.17596046	81.90192661
Nigari	47632	24.15446698	81.91283525
Papal	47633	24.13142098	81.92552855
Katai	47634	24.13016695	81.89047818
Gorgi	47635	24.10554471	81.92102162
Hardi	47636	24.08873206	81.91781996
Niwas	47637	24.1248737	81.90870585
Deem	47638	24.06033736	81.55131784
Bhatalo	47639	24.46699924	81.31402033
Amrithi	47640	24.46401327	81.440535
Dhurehati	47641	24.46990311	81.36031688
Thaukhar	47642	24.47512158	81.38355497
Dhandhi	47643	24.4721969	81.46656386
Karaundi	47644	24.47420038	81.45566655
Naikin	47645	24.4660061	81.42115783
Naudhiya	47646	24.467386	81.27898566
Kanauja	47647	24.47095732	81.37174433
Dhandhi	47648	24.46806309	81.45385098
Doma	47649	24.47104003	81.25548889
Mahiya	47650	24.47027004	81.39487037
Kanauji	47651	24.46511613	81.37527643
Remari	47652	24.46816286	81.26254562
Padiya	47653	24.46374608	81.24401334
Padariya	47654	24.46736895	81.40586296
Dubi	47655	24.45888566	81.38824396
Chhirehata	47656	24.46220773	81.35246416
Hardi	47657	24.44263195	81.4716154
Bihariya	47658	24.45663381	81.41079264
Neega	47659	24.45922093	81.3390949
Amirithi	47660	24.46293151	81.25949356
Padokhar	47661	24.45553504	81.2788644
Bauliha	47662	24.45938522	81.4573366
Sathiha	47663	24.45391465	81.42919112
Pipara	47664	24.45302778	81.32329929
Bansi	47665	24.45770413	81.2549632
Bajrangpur	47666	24.45228317	81.40224337
Gadhawa	47667	24.45279771	81.373029
Tamara	47668	24.44876247	81.2586978
Dihiya Narsinghpur	47669	24.44885938	81.30317497
Tamari	47670	24.45221234	81.24157663
Garhwa	47671	24.44983251	81.38618247
Mahandandi	47672	24.44883315	81.45471736
Kastari	47673	24.44959836	81.34141296
Jamari	47674	24.441472	81.25017375
Dihi	47675	24.44451958	81.39676126
Sahijana	47676	24.44078853	81.44116759
Shivpurwa	47677	24.44589887	81.41685747
Chua	47678	24.44428903	81.35585383
Raura	47679	24.43749922	81.28925924
Khirama	47680	24.4467909	81.32486792
Garhwa	47681	24.44426834	81.38349285
Odhaki Khurd	47682	24.44440209	81.27660161
Dihiya	47683	24.44090701	81.31969969
Barigawan	47684	24.44078614	81.37460562
Bamhangawan	47685	24.43951151	81.33428294
Odhaki Kalan	47686	24.43544486	81.27436156
Panti	47687	24.431738	81.45692275
Tikar	47688	24.3965799	81.38008466
Kapuri Pawai	47689	24.3040361	81.41023565
Shivpurwa	47690	24.43679114	81.41830294
Hardi	47691	24.42598392	81.26776423
Supiya	47692	24.42762095	81.40308144
Gerui	47693	24.43042638	81.34585304
Jitauhi	47694	24.43275072	81.32905913
Kastara	47695	24.43208845	81.33734806
Sukwari Majhari	47696	24.33788347	81.8407264
Amilki	47697	24.41899961	81.29634148
Sahijana	47698	24.42751343	81.31287997
Shivpurwa	47699	24.40670013	81.4279379
Dhowkhara	47700	24.42544908	81.32604017
Kolhuwaru	47701	24.41534614	81.28094621
Gaddi	47702	24.40550753	81.4576901
Kastari	47703	24.42020252	81.34616304
Dhowkhari	47704	24.41862468	81.33437847
Dhowkhari	47705	24.4191099	81.3180301
Pateri	47706	24.42061396	81.31056277
Sukulgawan	47707	24.41507747	81.35405702
Kitaha	47708	24.40896616	81.33076597
Pateri	47709	24.41014293	81.31276132
Madwa	47710	24.39417982	81.32617874
Gahira	47711	24.39323361	81.3427315
Nakta	47712	24.39066557	81.29153758
Semariya	47713	24.40569741	81.28168174
Bansa	47714	24.38932672	81.30739308
Govindgarh	47715	24.36770284	81.30068483
Belaha	47716	24.45723455	81.23375509
Madwani	47717	24.356202	81.33160064
Kuswari	47718	24.33782957	81.29334132
Ghatokhar	47719	24.38108129	81.47772685
Mau	47720	24.36231236	81.45447007
Majhigawan	47721	24.34744562	81.44623139
Birpur	47722	24.35259662	81.43608191
Naikin	47723	24.34922276	81.42071161
Godaha Tola	47724	24.35145037	81.39128603
Budhgauna	47725	24.34060988	81.37559002
Dhaurhara	47726	24.33274837	81.36708838
Kariyajhar	47727	24.3305391	81.35576442
Baghwar	47728	24.32873746	81.40730261
Majhigawan	47729	24.32535951	81.35238784
Sarada	47730	24.32654062	81.3426656
Raghunathpur	47731	24.32788697	81.44327054
Patna	47732	24.31122117	81.32969445
Majhiyar	47733	24.33100248	81.45223874
Agdal	47734	24.32493177	81.46101833
Pipraon	47735	24.3182059	81.37179852
Bardaila	47736	24.31691521	81.46992045
Lehchua Lehsua	47737	24.31653331	81.44812218
Chorgadi	47738	24.31424228	81.41581615
Kapuri Kothar	47739	24.30632323	81.39477514
Malgaon	47740	24.30942279	81.3648355
Raiduariya Khurd	47741	24.30883679	81.43255874
Agahar Jaikaransingh	47742	24.30858574	81.45185497
Bharatpur	47743	24.30549577	81.38412936
Barha Tola	47744	24.3027598	81.43508997
Khara	47745	24.30172027	81.37396576
Kharhana	47746	24.29519399	81.3584019
Agahar Bhimsingh	47747	24.30373913	81.45715952
Shikargang	47748	24.28835978	81.46694997
Chobhara Digvijaysingh	47749	24.29956242	81.45224205
Gadhwa	47750	24.29110207	81.44063303
Sagauni	47751	24.2974779	81.383262
Dhanesar	47752	24.29684911	81.42556693
Raiduariya Kalan	47753	24.29542014	81.4107827
Amaha Tola	47754	24.29167295	81.43087744
Chobhara Vinayaksingh	47755	24.2964722	81.45257946
Dadar	47756	24.25460857	81.42900556
Bhainsraha	47757	24.28673901	81.37055867
Chobhara Jaikaransingh	47758	24.29278645	81.45305979
Gadahara Pratipal Singh	47759	24.28568401	81.42093962
Gadahara Kishorsingh	47760	24.28695425	81.40514028
Barhat	47761	24.2865912	81.39245658
Baghad Dhabaiya Tola	47762	24.26999377	81.43495109
Gadahara Raghobhan Singh	47763	24.27763033	81.4094736
Amilai	47764	24.27042146	81.36836307
Baghad Khas	47765	24.27498968	81.42550627
Bhitri	47766	24.2686857	81.40805315
Durgapur	47767	24.27229036	81.45934741
Barhai	47768	24.2580675	81.46620251
Gopalpur	47769	24.25432095	81.40025037
Dinapur	47770	24.47458578	81.07384817
Khutha	47771	24.46778391	81.13469662
Madha	47772	24.47216782	81.20864287
Shah	47773	24.46696098	81.15287908
Pagra	47774	24.46279409	81.17322498
Semariya	47775	24.4621384	81.11433301
Karra	47776	24.46669564	81.08917341
Jamuniya	47777	24.47005533	81.04221223
Silpari	47778	24.46303095	81.07961069
Seharua	47779	24.46526548	81.06001898
Putariha	47780	24.46461691	81.10281413
Padiya	47781	24.4626949	81.22710722
Jamuniya	47782	24.46058154	81.03784498
Samogar Unmukt	47783	24.46234448	81.09568518
Jhiriya Bajpein Tola	47784	24.4540658	81.20267929
Jhiriya Koparihan Tola	47785	24.45603085	81.192049
Rungwa	47786	24.45367998	81.0880003
Samogar Kothar	47787	24.45243552	81.10275974
Seharua	47788	24.4574806	81.06580871
Naina Kothar	47789	24.4530623	81.05169998
Jhiriya Kothar	47790	24.45081226	81.17915997
Kalla	47791	24.44646234	81.06857998
Mahudar	47792	24.44815352	81.14898737
Karhi Kothar	47793	24.45315243	81.03995252
Jhinna	47794	24.4423537	81.21411538
Khajuri	47795	24.44810271	81.2294453
Tyondhara	47796	24.4413548	81.09589198
Mauhari Katra	47797	24.43949936	81.12028281
Karhi Brat	47798	24.43911522	81.04053531
Kakalpur	47799	24.43439867	81.18123836
Tyondhara	47800	24.43740117	81.08275042
Tyondhari	47801	24.43423806	81.0640729
Khajuri Sukhnandan	47802	24.44018266	81.23235534
Gujara	47803	24.43538513	81.24291954
Nakati	47804	24.43045374	81.22896281
Deu	47805	24.42968838	81.14182164
Khajuri	47806	24.4322217	81.2365359
Raja Baksa	47807	24.42624933	81.03404998
Umari Alias Shivraji	47808	24.41982441	81.08362952
Mukundpur	47809	24.42312153	81.24554973
Ahirgaon	47810	24.42089141	81.1215195
Jagahatha	47811	24.4223742	81.22486381
Bhadwa	47812	24.42126661	81.21319213
Bachhara	47813	24.41216587	81.15118737
Talatalari	47814	24.41696053	81.05746177
Khokham	47815	24.41124102	81.04366998
Bara	47816	24.42166638	81.1605249
Dithaura	47817	24.41349268	81.1947504
Karaudi	47818	24.41595465	81.18221518
Hardi	47819	24.41140268	81.07017832
Kapurhai	47820	24.41595713	81.25920619
Sannehi Bada Tola	47821	24.41131075	81.16722485
Bela	47822	24.41034608	81.24446931
Tedhawa	47823	24.41002743	81.20680227
Sannehi Bodhali	47824	24.40252093	81.17154498
Dhatua	47825	24.40915842	81.13212565
Mukundpur Jangal	47826	24.40961875	81.25291546
Kastara	47827	24.40719457	81.23056508
Madhi	47828	24.40615552	81.215988
Kirhai	47829	24.40885012	81.11085674
Mohani	47830	24.40883584	81.26704632
Pal	47831	24.40048544	81.09874266
Parsiya	47832	24.39723161	81.28229117
Sannehi Sigti	47833	24.40262774	81.1829296
Dhobahata	47834	24.38540551	81.25748151
Ajmain	47835	24.39781726	81.20844891
Amin	47836	24.3926836	81.27410475
Bachhara	47837	24.4007983	81.06248685
Dhatui	47838	24.39959316	81.12700468
Turki Gosai	47839	24.40141703	81.15065236
Tala	47840	24.37135249	81.20005209
Semri	47841	24.39310219	81.05305009
Podi Khurd	47842	24.39348555	81.14456248
Badarkha	47843	24.3966174	81.18349326
Singhaul	47844	24.3948962	81.2427437
Submerged Area Villages	47845	24.15476958	81.07520009
Jamuna Mudwar	47846	24.397198	81.22775454
Kotra	47847	24.39606714	81.11063763
Eda	47848	24.38495436	81.15762053
Bigaudi	47849	24.38963339	81.17003498
Itma	47850	24.38841884	81.1272268
Mauhariya	47851	24.39060428	81.07131133
Judmaniya	47852	24.38764517	81.1053223
Sukulgawan	47853	24.39170212	81.22534098
Kolluha	47854	24.38840265	81.08891627
Padari	47855	24.38367841	81.2157361
Bari	47856	24.3786136	81.06630555
Podi Kalan	47857	24.38533834	81.14561917
Anandgarh	47858	24.36676217	81.24949338
Kontar	47859	24.3842277	81.23527478
Karhi	47860	24.37893734	81.04214957
Dhamna	47861	24.37849051	81.08616768
Bhadra	47862	24.36818828	81.17789145
Sarbaka	47863	24.3751406	81.05303067
Khadgada	47864	24.3775509	81.14318675
Shivpura	47865	24.67832391	81.69110908
Bhichhiya Kalan	47866	24.36826626	81.17008026
Ghuisa	47867	24.37529143	81.12393035
Majhgawan	47868	24.37576093	81.10110172
Dhaurahra	47869	24.364595	81.08374422
Lalitpur	47870	24.37283001	81.22369182
Bhichhiya Khurd	47871	24.36417246	81.1640684
Lalitpur	47872	24.36118344	81.23341669
Kariya Pater	47873	24.36910247	81.11219891
Semariya	47874	24.36652593	81.15348908
Bidhui Khurd	47875	24.36946718	81.14304988
Kakra	47876	24.35896214	81.03965409
Mauhat	47877	24.35570294	81.06745461
Magraj	47878	24.36137295	81.12076454
Lokhari	47879	24.36460651	81.10166629
Nimaha	47880	24.36133231	81.24442431
Ramgarh	47881	24.35320412	81.14154444
Dhausada	47882	24.33284249	81.18142817
Bhogam	47883	24.32666614	81.20206281
Kusamhat	47884	24.35482289	81.15825736
Kathaha	47885	24.34627589	81.10913098
Doma	47886	24.34443368	81.11896164
Bidhui Kalan	47887	24.35162448	81.14964601
Bhadri	47888	24.34922227	81.13462145
Gora	47889	24.33238741	81.09975111
Raikwar	47890	24.343191	81.03955591
Jamuniha Bandh	47891	24.34336185	81.20544831
Bajwahi	47892	24.33705469	81.07683852
Amjhar	47893	24.32495278	81.15308043
Bedura Unmukt	47894	24.3345755	81.05003605
Bedura Kalan	47895	24.33408573	81.05857158
Sonwarsha Khurd	47896	24.68324233	81.59392257
Naugawan Naugama	47897	24.32574448	81.07749722
Papra	47898	24.33269257	81.24479097
Kumhari	47899	24.31737614	81.07474851
Birdatta	47900	24.32177105	81.04150336
Bhishampur	47901	24.28862443	81.07501334
Deori Jagdishpur	47902	24.30973093	81.06851895
Mad	47903	24.68146544	81.53642008
Chhain	47904	24.30125844	81.14317088
Pathra	47905	24.2850003	81.11823284
Madhi	47906	24.30720629	81.03259163
Hinauti	47907	24.29939796	81.30619844
Chorkhadi	47908	24.27492106	81.03552932
Bijuri	47909	24.30417285	81.25134669
Degrha	47910	24.29659221	81.28997591
Khodhri	47911	24.3024251	81.26187133
Biharganj	47912	24.30773693	81.28054783
Thadhghatiya	47913	24.2998717	81.23624801
Judmani	47914	24.29679914	81.27193948
Jigana	47915	24.28873544	81.22516496
Jhounpa	47916	24.29146933	81.24435531
Hinauta	47917	24.28519443	81.21612168
Pagara	47918	24.2898827	81.20723293
Obra	47919	24.26783132	81.05831233
Suhili	47920	24.28566974	81.3433264
Suhila	47921	24.28268023	81.33533092
Kothar	47922	24.28539278	81.23834191
Joba	47923	24.27882397	81.20241498
Argat	47924	24.28264858	81.24924985
Bhitari	47925	24.27931992	81.19159734
Mataha	47926	24.28245488	81.26426303
Bargahitola	47927	24.27641653	81.30410448
Chhirhai	47928	24.27362446	81.23534963
Karhiya	47929	24.27242719	81.33728787
Koldiha	47930	24.27379355	81.1668474
Khomraha	47931	24.27156413	81.25771209
Godari	47932	24.6797871	81.55242455
Bagdari	47933	24.26966188	81.14412206
Belhai	47934	24.26729999	81.32490254
